,index,batsman,bowler,no_of_times,no_of_balls,p_out,p_not_out,bowler_cluster,batsman_cluster
4305,2908,MS Dhoni,SL Malinga,2,56,0.0357142857142857,0.964285714285714,6.0,5
4306,2863,MS Dhoni,AB Dinda,2,24,0.0833333333333333,0.916666666666667,5.0,5
4307,2884,MS Dhoni,MA Khote,1,6,0.166666666666667,0.833333333333333,0.0,5
4308,2896,MS Dhoni,R Bhatia,1,24,0.0416666666666667,0.958333333333333,5.0,5
4309,2912,MS Dhoni,UT Yadav,1,23,0.0434782608695652,0.956521739130435,6.0,5
4310,2883,MS Dhoni,M Morkel,1,13,0.0769230769230769,0.923076923076923,5.0,5
4311,2899,MS Dhoni,R Vinay Kumar,1,27,0.037037037037037,0.962962962962963,6.0,5
4312,2876,MS Dhoni,JH Kallis,1,39,0.0256410256410256,0.974358974358974,5.0,5
4313,2864,MS Dhoni,AD Russell,1,13,0.0769230769230769,0.923076923076923,2.0,5
4314,2877,MS Dhoni,JJ Bumrah,1,8,0.125,0.875,3.0,5
4315,2889,MS Dhoni,NLTC Perera,1,6,0.166666666666667,0.833333333333333,2.0,5
4316,2898,MS Dhoni,R Sharma,1,19,0.0526315789473684,0.947368421052632,2.0,5
4317,2915,MS Dhoni,YS Chahal,1,27,0.037037037037037,0.962962962962963,3.0,5
4318,2866,MS Dhoni,D Wiese,1,11,0.0909090909090909,0.909090909090909,4.0,5
4319,2905,MS Dhoni,S Sreesanth,1,9,0.111111111111111,0.888888888888889,2.0,5
4320,2882,MS Dhoni,L Balaji,1,25,0.04,0.96,5.0,5
4321,2909,MS Dhoni,Sohail Tanvir,1,8,0.125,0.875,4.0,5
4322,2871,MS Dhoni,Harbhajan Singh,1,37,0.027027027027027,0.972972972972973,1.0,5
4323,2868,MS Dhoni,DP Nannes,2,3,0.666666666666667,0.333333333333333,2.0,5
4324,2901,MS Dhoni,RE van der Merwe,2,38,0.0526315789473684,0.947368421052632,4.0,5
4325,2872,MS Dhoni,Harmeet Singh,1,13,0.0769230769230769,0.923076923076923,2.0,5
4326,2897,MS Dhoni,R Rampaul,1,10,0.1,0.9,4.0,5
4327,2913,MS Dhoni,VR Aaron,1,8,0.125,0.875,2.0,5
4328,2894,MS Dhoni,PP Ojha,6,100,0.06,0.94,5.0,5
4329,2887,MS Dhoni,MM Sharma,1,9,0.111111111111111,0.888888888888889,5.0,5
4330,2910,MS Dhoni,SR Watson,2,30,0.0666666666666667,0.933333333333333,6.0,5
4331,2903,MS Dhoni,RP Singh,1,35,0.0285714285714286,0.971428571428571,5.0,5
4332,2861,MS Dhoni,A Nehra,1,40,0.025,0.975,5.0,5
4333,2860,MS Dhoni,A Ashish Reddy,1,16,0.0625,0.9375,4.0,5
4334,2874,MS Dhoni,Imran Tahir,1,15,0.0666666666666667,0.933333333333333,2.0,5
4335,2881,MS Dhoni,KK Cooper,1,19,0.0526315789473684,0.947368421052632,2.0,5
4336,2865,MS Dhoni,AN Ahmed,1,6,0.166666666666667,0.833333333333333,4.0,5
4337,2900,MS Dhoni,RA Jadeja,1,18,0.0555555555555556,0.944444444444444,6.0,5
4338,2911,MS Dhoni,TA Boult,1,11,0.0909090909090909,0.909090909090909,2.0,5
4339,2891,MS Dhoni,P Awana,1,15,0.0666666666666667,0.933333333333333,2.0,5
4340,2867,MS Dhoni,DL Vettori,1,28,0.0357142857142857,0.964285714285714,2.0,5
4341,2907,MS Dhoni,SK Warne,1,16,0.0625,0.9375,3.0,5
4342,2878,MS Dhoni,JP Faulkner,1,27,0.037037037037037,0.962962962962963,3.0,5
4343,2862,MS Dhoni,A Symonds,1,16,0.0625,0.9375,2.0,5
4344,2914,MS Dhoni,VY Mahesh,1,10,0.1,0.9,4.0,5
4345,2870,MS Dhoni,DW Steyn,2,58,0.0344827586206897,0.96551724137931,5.0,5
4346,2902,MS Dhoni,RJ Harris,1,12,0.0833333333333333,0.916666666666667,2.0,5
4347,2869,MS Dhoni,DT Christian,1,11,0.0909090909090909,0.909090909090909,2.0,5
4348,2888,MS Dhoni,Mohammad Asif,1,16,0.0625,0.9375,4.0,5
4349,2893,MS Dhoni,PP Chawla,1,42,0.0238095238095238,0.976190476190476,1.0,5
4350,2886,MS Dhoni,MM Patel,1,14,0.0714285714285714,0.928571428571429,3.0,5
4351,2892,MS Dhoni,P Kumar,1,31,0.032258064516129,0.967741935483871,1.0,5
4352,2895,MS Dhoni,PV Tambe,1,14,0.0714285714285714,0.928571428571429,2.0,5
4353,2916,MS Dhoni,Z Khan,7,43,0.162790697674419,0.837209302325581,6.0,5
4354,2879,MS Dhoni,JR Hopes,1,16,0.0625,0.9375,4.0,5
4355,2885,MS Dhoni,MG Johnson,1,34,0.0294117647058824,0.970588235294118,3.0,5
4356,3546,RJ Harris,R McLaren,1,6,0.166666666666667,0.833333333333333,4.0,7
4357,3547,RJ Harris,S Aravind,1,1,1,0,2.0,7
4358,3540,RJ Harris,A Kumble,1,5,0.2,0.8,2.0,7
4359,3543,RJ Harris,DE Bollinger,1,2,0.5,0.5,2.0,7
4360,3541,RJ Harris,A Mishra,1,1,1,0,1.0,7
4361,3548,RJ Harris,SB Jakati,1,8,0.125,0.875,3.0,7
4362,3545,RJ Harris,MR Marsh,1,4,0.25,0.75,4.0,7
4363,3550,RJ Harris,SW Tait,1,2,0.5,0.5,4.0,7
4364,3549,RJ Harris,SK Warne,1,2,0.5,0.5,3.0,7
4365,3542,RJ Harris,CH Morris,1,1,1,0,3.0,7
4366,3544,RJ Harris,MM Patel,2,5,0.4,0.6,3.0,7
4367,813,CH Morris,SL Malinga,1,1,1,0,6.0,9
4368,811,CH Morris,MA Starc,1,3,0.333333333333333,0.666666666666667,2.0,9
4369,814,CH Morris,UT Yadav,1,5,0.2,0.8,6.0,9
4370,810,CH Morris,Harbhajan Singh,1,1,1,0,1.0,9
4371,812,CH Morris,PP Chawla,1,5,0.2,0.8,1.0,9
4372,1260,DT Christian,SK Trivedi,1,7,0.142857142857143,0.857142857142857,3.0,9
4373,1257,DT Christian,PC Valthaty,1,8,0.125,0.875,0.0,9
4374,1258,DT Christian,R Bhatia,1,6,0.166666666666667,0.833333333333333,5.0,9
4375,1261,DT Christian,UT Yadav,1,6,0.166666666666667,0.833333333333333,6.0,9
4376,1256,DT Christian,NLTC Perera,1,2,0.5,0.5,2.0,9
4377,1251,DT Christian,Harbhajan Singh,1,20,0.05,0.95,1.0,9
4378,1259,DT Christian,SB Jakati,1,3,0.333333333333333,0.666666666666667,3.0,9
4379,1248,DT Christian,Azhar Mahmood,1,3,0.333333333333333,0.666666666666667,2.0,9
4380,1262,DT Christian,Yuvraj Singh,1,14,0.0714285714285714,0.928571428571429,2.0,9
4381,1250,DT Christian,DS Kulkarni,1,4,0.25,0.75,5.0,9
4382,1252,DT Christian,Iqbal Abdulla,1,5,0.2,0.8,2.0,9
4383,1253,DT Christian,JEC Franklin,1,1,1,0,0.0,9
4384,1249,DT Christian,CH Morris,1,2,0.5,0.5,3.0,9
4385,1255,DT Christian,MM Patel,2,12,0.166666666666667,0.833333333333333,3.0,9
4386,1263,DT Christian,Z Khan,1,1,1,0,6.0,9
4387,1254,DT Christian,JR Hopes,1,6,0.166666666666667,0.833333333333333,4.0,9
4388,2806,Mohammad Asif,DS Kulkarni,1,1,1,0,5.0,0
4389,4368,ST Jayasuriya,B Lee,2,14,0.142857142857143,0.857142857142857,2.0,3
4390,4381,ST Jayasuriya,SK Trivedi,1,13,0.0769230769230769,0.923076923076923,3.0,3
4391,4375,ST Jayasuriya,MS Gony,1,25,0.04,0.96,2.0,3
4392,4379,ST Jayasuriya,S Tyagi,1,9,0.111111111111111,0.888888888888889,4.0,3
4393,4374,ST Jayasuriya,MF Maharoof,1,17,0.0588235294117647,0.941176470588235,4.0,3
4394,4367,ST Jayasuriya,AB Dinda,1,7,0.142857142857143,0.857142857142857,5.0,3
4395,4365,ST Jayasuriya,A Mishra,1,8,0.125,0.875,1.0,3
4396,4373,ST Jayasuriya,LR Shukla,1,6,0.166666666666667,0.833333333333333,4.0,3
4397,4378,ST Jayasuriya,S Sreesanth,1,10,0.1,0.9,2.0,3
4398,4371,ST Jayasuriya,I Sharma,1,27,0.037037037037037,0.962962962962963,5.0,3
4399,4369,ST Jayasuriya,DP Nannes,1,9,0.111111111111111,0.888888888888889,2.0,3
4400,4376,ST Jayasuriya,RE van der Merwe,2,5,0.4,0.6,4.0,3
4401,4386,ST Jayasuriya,Y Venugopal Rao,1,4,0.25,0.75,4.0,3
4402,4366,ST Jayasuriya,A Uniyal,1,1,1,0,0.0,3
4403,4383,ST Jayasuriya,SR Watson,2,10,0.2,0.8,6.0,3
4404,4377,ST Jayasuriya,RP Singh,2,10,0.2,0.8,5.0,3
4405,4384,ST Jayasuriya,T Thushara,1,11,0.0909090909090909,0.909090909090909,0.0,3
4406,4372,ST Jayasuriya,IK Pathan,1,8,0.125,0.875,6.0,3
4407,4382,ST Jayasuriya,SK Warne,1,7,0.142857142857143,0.857142857142857,3.0,3
4408,4385,ST Jayasuriya,VY Mahesh,1,13,0.0769230769230769,0.923076923076923,4.0,3
4409,4370,ST Jayasuriya,DW Steyn,2,16,0.125,0.875,5.0,3
4410,4380,ST Jayasuriya,Shahid Afridi,1,1,1,0,0.0,3
4411,833,CK Kapugedera,Sohail Tanvir,1,4,0.25,0.75,4.0,0
4412,832,CK Kapugedera,DS Kulkarni,1,2,0.5,0.5,5.0,0
4413,834,CK Kapugedera,VY Mahesh,1,1,1,0,4.0,0
4414,1833,JO Holder,B Kumar,1,4,0.25,0.75,6.0,0
4415,1834,JO Holder,DJ Bravo,1,8,0.125,0.875,1.0,0
4416,1835,JO Holder,Mustafizur Rahman,1,6,0.166666666666667,0.833333333333333,2.0,0
4417,2594,MD Mishra,KA Pollard,1,8,0.125,0.875,3.0,7
4418,2596,MD Mishra,R Ashwin,1,10,0.1,0.9,6.0,7
4419,2598,MD Mishra,SL Malinga,1,1,1,0,6.0,7
4420,2589,MD Mishra,AB Dinda,1,2,0.5,0.5,5.0,7
4421,2592,MD Mishra,DE Bollinger,1,15,0.0666666666666667,0.933333333333333,2.0,7
4422,2599,MD Mishra,VS Malik,1,8,0.125,0.875,4.0,7
4423,2588,MD Mishra,A Mishra,1,8,0.125,0.875,1.0,7
4424,2597,MD Mishra,SB Jakati,1,2,0.5,0.5,3.0,7
4425,2590,MD Mishra,AD Mathews,1,5,0.2,0.8,2.0,7
4426,2591,MD Mishra,AG Murtaza,1,3,0.333333333333333,0.666666666666667,4.0,7
4427,2593,MD Mishra,JA Morkel,1,11,0.0909090909090909,0.909090909090909,5.0,7
4428,2595,MD Mishra,P Kumar,2,7,0.285714285714286,0.714285714285714,1.0,7
4429,2600,MD Mishra,Z Khan,1,6,0.166666666666667,0.833333333333333,6.0,7
4430,3198,PP Chawla,M Muralitharan,1,11,0.0909090909090909,0.909090909090909,3.0,3
4431,3190,PP Chawla,DR Smith,1,6,0.166666666666667,0.833333333333333,2.0,3
4432,3186,PP Chawla,AR Patel,1,6,0.166666666666667,0.833333333333333,3.0,3
4433,3213,PP Chawla,YK Pathan,1,3,0.333333333333333,0.666666666666667,3.0,3
4434,3205,PP Chawla,SK Trivedi,1,10,0.1,0.9,3.0,3
4435,3208,PP Chawla,SP Narine,1,16,0.0625,0.9375,5.0,3
4436,3207,PP Chawla,SL Malinga,1,19,0.0526315789473684,0.947368421052632,6.0,3
4437,3212,PP Chawla,UT Yadav,1,4,0.25,0.75,6.0,3
4438,3197,PP Chawla,M Morkel,1,5,0.2,0.8,5.0,3
4439,3200,PP Chawla,NLTC Perera,2,8,0.25,0.75,2.0,3
4440,3202,PP Chawla,R Sharma,1,18,0.0555555555555556,0.944444444444444,2.0,3
4441,3188,PP Chawla,DJ Bravo,2,9,0.222222222222222,0.777777777777778,1.0,3
4442,3196,PP Chawla,L Balaji,1,21,0.0476190476190476,0.952380952380952,5.0,3
4443,3193,PP Chawla,Harbhajan Singh,1,5,0.2,0.8,1.0,3
4444,3189,PP Chawla,DP Nannes,1,3,0.333333333333333,0.666666666666667,2.0,3
4445,3187,PP Chawla,CH Gayle,1,4,0.25,0.75,2.0,3
4446,3211,PP Chawla,Umar Gul,1,3,0.333333333333333,0.666666666666667,0.0,3
4447,3199,PP Chawla,MM Sharma,1,2,0.5,0.5,5.0,3
4448,3209,PP Chawla,SR Watson,2,19,0.105263157894737,0.894736842105263,6.0,3
4449,3191,PP Chawla,DS Kulkarni,1,6,0.166666666666667,0.833333333333333,5.0,3
4450,3203,PP Chawla,RP Singh,1,11,0.0909090909090909,0.909090909090909,5.0,3
4451,3210,PP Chawla,SW Tait,1,3,0.333333333333333,0.666666666666667,4.0,3
4452,3195,PP Chawla,KK Cooper,2,5,0.4,0.6,2.0,3
4453,3185,PP Chawla,Anureet Singh,1,3,0.333333333333333,0.666666666666667,4.0,3
4454,3206,PP Chawla,SK Warne,1,8,0.125,0.875,3.0,3
4455,3204,PP Chawla,SB Wagh,1,1,1,0,0.0,3
4456,3192,PP Chawla,DW Steyn,1,10,0.1,0.9,5.0,3
4457,3194,PP Chawla,JA Morkel,2,16,0.125,0.875,5.0,3
4458,3201,PP Chawla,P Kumar,1,1,1,0,1.0,3
4459,3214,PP Chawla,Z Khan,1,8,0.125,0.875,6.0,3
4460,42,A Mithun,SP Narine,1,2,0.5,0.5,5.0,0
4461,40,A Mithun,M Morkel,1,2,0.5,0.5,5.0,0
4462,38,A Mithun,A Mishra,1,1,1,0,1.0,0
4463,39,A Mithun,DJ Bravo,1,2,0.5,0.5,1.0,0
4464,41,A Mithun,RJ Harris,1,6,0.166666666666667,0.833333333333333,2.0,0
4465,3805,S Kaushik,Sachin Baby,1,1,1,0,0.0,0
4466,753,CA Pujara,SK Trivedi,1,12,0.0833333333333333,0.916666666666667,3.0,9
4467,749,CA Pujara,R Ashwin,1,5,0.2,0.8,6.0,9
4468,747,CA Pujara,MS Gony,1,12,0.0833333333333333,0.916666666666667,2.0,9
4469,743,CA Pujara,DJG Sammy,1,3,0.333333333333333,0.666666666666667,4.0,9
4470,740,CA Pujara,AB Dinda,1,1,1,0,5.0,9
4471,754,CA Pujara,SMSM Senanayake,1,7,0.142857142857143,0.857142857142857,0.0,9
4472,742,CA Pujara,DE Bollinger,1,1,1,0,2.0,9
4473,746,CA Pujara,M Morkel,1,16,0.0625,0.9375,5.0,9
4474,745,CA Pujara,JH Kallis,1,9,0.111111111111111,0.888888888888889,5.0,9
4475,755,CA Pujara,Y Nagar,1,2,0.5,0.5,0.0,9
4476,750,CA Pujara,RP Singh,1,7,0.142857142857143,0.857142857142857,5.0,9
4477,751,CA Pujara,S Kaul,1,4,0.25,0.75,2.0,9
4478,752,CA Pujara,S Randiv,1,2,0.5,0.5,0.0,9
4479,748,CA Pujara,P Awana,1,13,0.0769230769230769,0.923076923076923,2.0,9
4480,739,CA Pujara,A Symonds,1,6,0.166666666666667,0.833333333333333,2.0,9
4481,744,CA Pujara,DW Steyn,1,20,0.05,0.95,5.0,9
4482,741,CA Pujara,CJ Anderson,1,3,0.333333333333333,0.666666666666667,4.0,9
4483,1758,JDS Neesham,Karanveer Singh,1,8,0.125,0.875,4.0,0
4484,1760,JDS Neesham,RA Jadeja,1,8,0.125,0.875,6.0,0
4485,1759,JDS Neesham,PP Chawla,1,7,0.142857142857143,0.857142857142857,1.0,0
4486,735,CA Lynn,AR Patel,1,4,0.25,0.75,3.0,3
4487,736,CA Lynn,SK Trivedi,1,2,0.5,0.5,3.0,3
4488,738,CA Lynn,YS Chahal,1,9,0.111111111111111,0.888888888888889,3.0,3
4489,737,CA Lynn,VR Aaron,1,7,0.142857142857143,0.857142857142857,2.0,3
4490,2786,MM Patel,A Kumble,1,4,0.25,0.75,2.0,0
4491,2787,MM Patel,BA Bhatt,1,1,1,0,4.0,0
4492,2788,MM Patel,JDP Oram,1,1,1,0,4.0,0
4493,3068,P Kumar,MS Gony,1,4,0.25,0.75,2.0,9
4494,3074,P Kumar,SP Narine,1,1,1,0,5.0,9
4495,3073,P Kumar,SL Malinga,3,13,0.230769230769231,0.769230769230769,6.0,9
4496,3060,P Kumar,GD McGrath,2,9,0.222222222222222,0.777777777777778,4.0,9
4497,3075,P Kumar,UT Yadav,1,12,0.0833333333333333,0.916666666666667,6.0,9
4498,3064,P Kumar,JH Kallis,1,2,0.5,0.5,5.0,9
4499,3056,P Kumar,AD Russell,1,4,0.25,0.75,2.0,9
4500,3055,P Kumar,A Mishra,1,2,0.5,0.5,1.0,9
4501,3071,P Kumar,S Sreesanth,1,2,0.5,0.5,2.0,9
4502,3061,P Kumar,Harbhajan Singh,1,2,0.5,0.5,1.0,9
4503,3076,P Kumar,WD Parnell,1,5,0.2,0.8,2.0,9
4504,3070,P Kumar,PP Ojha,1,2,0.5,0.5,5.0,9
4505,3067,P Kumar,MM Sharma,2,8,0.25,0.75,5.0,9
4506,3058,P Kumar,DS Kulkarni,1,11,0.0909090909090909,0.909090909090909,5.0,9
4507,3065,P Kumar,MJ McClenaghan,1,3,0.333333333333333,0.666666666666667,3.0,9
4508,3062,P Kumar,IK Pathan,1,4,0.25,0.75,6.0,9
4509,3072,P Kumar,SK Warne,1,19,0.0526315789473684,0.947368421052632,3.0,9
4510,3059,P Kumar,DW Steyn,1,9,0.111111111111111,0.888888888888889,5.0,9
4511,3063,P Kumar,JA Morkel,1,7,0.142857142857143,0.857142857142857,5.0,9
4512,3069,P Kumar,PP Chawla,1,2,0.5,0.5,1.0,9
4513,3066,P Kumar,MM Patel,1,6,0.166666666666667,0.833333333333333,3.0,9
4514,3057,P Kumar,CJ Jordan,2,3,0.666666666666667,0.333333333333333,4.0,9
4515,1861,JP Duminy,M Muralitharan,1,37,0.027027027027027,0.972972972972973,3.0,6
4516,1848,JP Duminy,DR Smith,1,16,0.0625,0.9375,2.0,6
4517,1844,JP Duminy,D du Preez,1,4,0.25,0.75,0.0,6
4518,1869,JP Duminy,RG Sharma,1,10,0.1,0.9,4.0,6
4519,1872,JP Duminy,SK Trivedi,2,28,0.0714285714285714,0.928571428571429,3.0,6
4520,1876,JP Duminy,STR Binny,1,7,0.142857142857143,0.857142857142857,2.0,6
4521,1841,JP Duminy,B Kumar,1,21,0.0476190476190476,0.952380952380952,6.0,6
4522,1868,JP Duminy,R McLaren,1,1,1,0,4.0,6
4523,1855,JP Duminy,JD Unadkat,1,7,0.142857142857143,0.857142857142857,3.0,6
4524,1864,JP Duminy,MS Gony,1,3,0.333333333333333,0.666666666666667,2.0,6
4525,1875,JP Duminy,SP Narine,1,36,0.0277777777777778,0.972222222222222,5.0,6
4526,1842,JP Duminy,BB Sran,1,5,0.2,0.8,2.0,6
4527,1859,JP Duminy,KV Sharma,1,11,0.0909090909090909,0.909090909090909,3.0,6
4528,1874,JP Duminy,SL Malinga,1,24,0.0416666666666667,0.958333333333333,6.0,6
4529,1840,JP Duminy,AB Dinda,1,23,0.0434782608695652,0.956521739130435,5.0,6
4530,1862,JP Duminy,MA Starc,1,22,0.0454545454545455,0.954545454545455,2.0,6
4531,1858,JP Duminy,Karanveer Singh,1,2,0.5,0.5,4.0,6
4532,1839,JP Duminy,A Kumble,1,13,0.0769230769230769,0.923076923076923,2.0,6
4533,1853,JP Duminy,J Suchith,1,3,0.333333333333333,0.666666666666667,4.0,6
4534,1843,JP Duminy,BE Hendricks,1,3,0.333333333333333,0.666666666666667,0.0,6
4535,1856,JP Duminy,JJ Bumrah,1,33,0.0303030303030303,0.96969696969697,3.0,6
4536,1846,JP Duminy,DJ Bravo,1,9,0.111111111111111,0.888888888888889,1.0,6
4537,1845,JP Duminy,D Wiese,1,10,0.1,0.9,4.0,6
4538,1850,JP Duminy,Harbhajan Singh,1,35,0.0285714285714286,0.971428571428571,1.0,6
4539,1847,JP Duminy,DP Nannes,2,10,0.2,0.8,2.0,6
4540,1871,JP Duminy,S Nadeem,1,2,0.5,0.5,3.0,6
4541,1863,JP Duminy,MR Marsh,1,8,0.125,0.875,4.0,6
4542,1877,JP Duminy,WD Parnell,1,9,0.111111111111111,0.888888888888889,2.0,6
4543,1866,JP Duminy,PP Ojha,1,24,0.0416666666666667,0.958333333333333,5.0,6
4544,1851,JP Duminy,IC Pandey,2,14,0.142857142857143,0.857142857142857,4.0,6
4545,1852,JP Duminy,Iqbal Abdulla,1,1,1,0,2.0,6
4546,1860,JP Duminy,KW Richardson,1,11,0.0909090909090909,0.909090909090909,4.0,6
4547,1873,JP Duminy,SK Warne,1,22,0.0454545454545455,0.954545454545455,3.0,6
4548,1857,JP Duminy,JP Faulkner,1,29,0.0344827586206897,0.96551724137931,3.0,6
4549,1849,JP Duminy,DW Steyn,1,15,0.0666666666666667,0.933333333333333,5.0,6
4550,1854,JP Duminy,JA Morkel,1,13,0.0769230769230769,0.923076923076923,5.0,6
4551,1870,JP Duminy,RJ Harris,1,10,0.1,0.9,2.0,6
4552,1865,JP Duminy,PP Chawla,1,26,0.0384615384615385,0.961538461538462,1.0,6
4553,1878,JP Duminy,YA Abdulla,1,12,0.0833333333333333,0.916666666666667,4.0,6
4554,1867,JP Duminy,PV Tambe,1,15,0.0666666666666667,0.933333333333333,2.0,6
4555,1879,JP Duminy,Z Khan,2,10,0.2,0.8,6.0,6
4556,237,AC Voges,AB Dinda,1,5,0.2,0.8,5.0,7
4557,236,AC Voges,A Mishra,1,5,0.2,0.8,1.0,7
4558,238,AC Voges,JA Morkel,1,3,0.333333333333333,0.666666666666667,5.0,7
4559,239,AC Voges,Z Khan,1,2,0.5,0.5,6.0,7
4560,3181,PJ Cummins,DJ Bravo,1,1,1,0,1.0,0
4561,3231,PV Tambe,IK Pathan,1,4,0.25,0.75,6.0,0
4562,3928,SC Ganguly,M Muralitharan,1,15,0.0666666666666667,0.933333333333333,3.0,4
4563,3925,SC Ganguly,Joginder Sharma,1,2,0.5,0.5,4.0,4
4564,3938,SC Ganguly,RG Sharma,1,13,0.0769230769230769,0.923076923076923,4.0,4
4565,3944,SC Ganguly,SK Trivedi,1,34,0.0294117647058824,0.970588235294118,3.0,4
4566,3931,SC Ganguly,MS Gony,1,16,0.0625,0.9375,2.0,4
4567,3912,SC Ganguly,A Chandila,1,4,0.25,0.75,0.0,4
4568,3916,SC Ganguly,DJ Thornely,1,5,0.2,0.8,0.0,4
4569,3913,SC Ganguly,AD Mascarenhas,2,6,0.333333333333333,0.666666666666667,4.0,4
4570,3940,SC Ganguly,S Dhawan,1,2,0.5,0.5,0.0,4
4571,3946,SC Ganguly,SL Malinga,1,9,0.111111111111111,0.888888888888889,6.0,4
4572,3929,SC Ganguly,M Ntini,1,4,0.25,0.75,0.0,4
4573,3936,SC Ganguly,R Sathish,1,3,0.333333333333333,0.666666666666667,0.0,4
4574,3943,SC Ganguly,Shakib Al Hasan,2,8,0.25,0.75,3.0,4
4575,3915,SC Ganguly,DE Bollinger,1,13,0.0769230769230769,0.923076923076923,2.0,4
4576,3935,SC Ganguly,R Bhatia,1,19,0.0526315789473684,0.947368421052632,5.0,4
4577,3927,SC Ganguly,M Morkel,2,7,0.285714285714286,0.714285714285714,5.0,4
4578,3937,SC Ganguly,R Vinay Kumar,3,17,0.176470588235294,0.823529411764706,6.0,4
4579,3926,SC Ganguly,Kamran Khan,1,17,0.0588235294117647,0.941176470588235,0.0,4
4580,3941,SC Ganguly,S Sreesanth,1,12,0.0833333333333333,0.916666666666667,2.0,4
4581,3921,SC Ganguly,Harbhajan Singh,2,30,0.0666666666666667,0.933333333333333,1.0,4
4582,3918,SC Ganguly,DP Nannes,2,19,0.105263157894737,0.894736842105263,2.0,4
4583,3942,SC Ganguly,SB Jakati,1,4,0.25,0.75,3.0,4
4584,3914,SC Ganguly,AM Nayar,1,7,0.142857142857143,0.857142857142857,4.0,4
4585,3922,SC Ganguly,Harmeet Singh,1,19,0.0526315789473684,0.947368421052632,2.0,4
4586,3939,SC Ganguly,RS Bopara,1,7,0.142857142857143,0.857142857142857,4.0,4
4587,3934,SC Ganguly,PP Ojha,2,47,0.0425531914893617,0.957446808510638,5.0,4
4588,3947,SC Ganguly,SM Pollock,1,7,0.142857142857143,0.857142857142857,4.0,4
4589,3923,SC Ganguly,IK Pathan,1,34,0.0294117647058824,0.970588235294118,6.0,4
4590,3919,SC Ganguly,DP Vijaykumar,1,8,0.125,0.875,0.0,4
4591,3948,SC Ganguly,SW Tait,1,11,0.0909090909090909,0.909090909090909,4.0,4
4592,3924,SC Ganguly,JM Kemp,1,2,0.5,0.5,0.0,4
4593,3950,SC Ganguly,WPUJC Vaas,1,15,0.0666666666666667,0.933333333333333,4.0,4
4594,3917,SC Ganguly,DL Vettori,1,11,0.0909090909090909,0.909090909090909,2.0,4
4595,3945,SC Ganguly,SK Warne,1,37,0.027027027027027,0.972972972972973,3.0,4
4596,3949,SC Ganguly,VY Mahesh,1,6,0.166666666666667,0.833333333333333,4.0,4
4597,3920,SC Ganguly,DT Christian,1,7,0.142857142857143,0.857142857142857,2.0,4
4598,3933,SC Ganguly,PP Chawla,1,23,0.0434782608695652,0.956521739130435,1.0,4
4599,3930,SC Ganguly,MM Patel,2,33,0.0606060606060606,0.939393939393939,3.0,4
4600,3932,SC Ganguly,P Kumar,2,41,0.0487804878048781,0.951219512195122,1.0,4
4601,3951,SC Ganguly,Z Khan,2,14,0.142857142857143,0.857142857142857,6.0,4
4602,4223,SR Tendulkar,D du Preez,1,3,0.333333333333333,0.666666666666667,0.0,1
4603,4219,SR Tendulkar,AL Menaria,1,4,0.25,0.75,0.0,1
4604,4227,SR Tendulkar,HV Patel,1,7,0.142857142857143,0.857142857142857,2.0,1
4605,4232,SR Tendulkar,Joginder Sharma,1,16,0.0625,0.9375,4.0,1
4606,4252,SR Tendulkar,SK Trivedi,1,48,0.0208333333333333,0.979166666666667,3.0,1
4607,4215,SR Tendulkar,A Singh,1,5,0.2,0.8,4.0,1
4608,4240,SR Tendulkar,R Ashwin,1,32,0.03125,0.96875,6.0,1
4609,4216,SR Tendulkar,AB Agarkar,1,18,0.0555555555555556,0.944444444444444,2.0,1
4610,4212,SR Tendulkar,A Chandila,1,8,0.125,0.875,0.0,1
4611,4220,SR Tendulkar,Anand Rajan,1,10,0.1,0.9,0.0,1
4612,4254,SR Tendulkar,SP Narine,2,9,0.222222222222222,0.777777777777778,5.0,1
4613,4217,SR Tendulkar,AD Mascarenhas,1,1,1,0,4.0,1
4614,4222,SR Tendulkar,BAW Mendis,1,8,0.125,0.875,4.0,1
4615,4249,SR Tendulkar,Shakib Al Hasan,1,13,0.0769230769230769,0.923076923076923,3.0,1
4616,4224,SR Tendulkar,DE Bollinger,1,26,0.0384615384615385,0.961538461538462,2.0,1
4617,4241,SR Tendulkar,R Bhatia,3,27,0.111111111111111,0.888888888888889,5.0,1
4618,4258,SR Tendulkar,VS Malik,1,4,0.25,0.75,4.0,1
4619,4256,SR Tendulkar,UT Yadav,1,14,0.0714285714285714,0.928571428571429,6.0,1
4620,4235,SR Tendulkar,M Morkel,1,17,0.0588235294117647,0.941176470588235,5.0,1
4621,4243,SR Tendulkar,R Vinay Kumar,2,61,0.0327868852459016,0.967213114754098,6.0,1
4622,4231,SR Tendulkar,JH Kallis,2,28,0.0714285714285714,0.928571428571429,5.0,1
4623,4213,SR Tendulkar,A Mishra,2,45,0.0444444444444444,0.955555555555556,1.0,1
4624,4242,SR Tendulkar,R Sharma,2,15,0.133333333333333,0.866666666666667,2.0,1
4625,4234,SR Tendulkar,LR Shukla,1,15,0.0666666666666667,0.933333333333333,4.0,1
4626,4228,SR Tendulkar,I Sharma,1,69,0.0144927536231884,0.985507246376812,5.0,1
4627,4233,SR Tendulkar,L Balaji,1,28,0.0357142857142857,0.964285714285714,5.0,1
